3380,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3382,"[LBS MOVE] A+A: ci=54119, lac=28701"
3404,"135790246812345,2016-07-19 04:18:55"
3408,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3410,"[LBS MOVE] A+A: ci=54119, lac=28701"
3426,"135790246812345,2016-07-19 04:20:32"
3429,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3431,"[LBS MOVE] A+A: ci=54119, lac=28701"
3454,"135790246812345,2016-07-19 04:22:32"
3457,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3459,"[LBS MOVE] A+A: ci=54119, lac=28701"
3475,"135790246812345,2016-07-19 04:24:32"
3478,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3480,"[LBS MOVE] A+A: ci=54119, lac=28701"
3503,"135790246812345,2016-07-19 04:26:32"
3506,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3508,"[LBS MOVE] A+A: ci=54119, lac=28701"
3531,"135790246812345,2016-07-19 04:28:32"
3534,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3536,"[LBS MOVE] A+A: ci=54119, lac=28701"
3552,"135790246812345,2016-07-19 04:30:32"
3555,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3557,"[LBS MOVE] A+A: ci=54119, lac=28701"
3580,"135790246812345,2016-07-19 04:32:32"
3583,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3585,"[LBS MOVE] A+A: ci=54119, lac=28701"
3608,"135790246812345,2016-07-19 04:34:32"
3611,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3613,"[LBS MOVE] A+A: ci=54119, lac=28701"
3629,"135790246812345,2016-07-19 04:36:32"
3632,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3634,"[LBS MOVE] A+A: ci=54119, lac=28701"
3657,"135790246812345,2016-07-19 04:38:33"
3660,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3662,"[LBS MOVE] A+A: ci=54119, lac=28701"
3685,"135790246812345,2016-07-19 04:40:33"
3688,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3690,"[LBS MOVE] A+A: ci=54119, lac=28701"
3706,"135790246812345,2016-07-19 04:42:33"
3709,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3711,"[LBS MOVE] A+A: ci=54119, lac=28701"
3734,"135790246812345,2016-07-19 04:44:33"
3737,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3739,"[LBS MOVE] A+A: ci=54119, lac=28701"
3762,"135790246812345,2016-07-19 04:46:32"
3765,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3767,"[LBS MOVE] A+A: ci=54119, lac=28701"
3783,"135790246812345,2016-07-19 04:48:33"
3786,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3788,"[LBS MOVE] A+A: ci=54119, lac=28701"
3811,"135790246812345,2016-07-19 04:50:33"
3814,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3816,"[LBS MOVE] A+A: ci=54119, lac=28701"
3839,"135790246812345,2016-07-19 04:52:33"
3842,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3844,"[LBS MOVE] A+A: ci=54119, lac=28701"
3860,"135790246812345,2016-07-19 04:54:33"
3863,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3865,"[LBS MOVE] A+A: ci=54119, lac=28701"
3888,"135790246812345,2016-07-19 04:56:33"
3891,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3893,"[LBS MOVE] A+A: ci=54119, lac=28701"
3916,"135790246812345,2016-07-19 04:58:32"
3919,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3921,"[LBS MOVE] A+A: ci=54119, lac=28701"
3937,"135790246812345,2016-07-19 05:00:33"
3940,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3942,"[LBS MOVE] A+A: ci=54119, lac=28701"
3965,"135790246812345,2016-07-19 05:02:33"
3968,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3970,"[LBS MOVE] A+A: ci=54119, lac=28701"
3993,"135790246812345,2016-07-19 05:04:33"
3996,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
3998,"[LBS MOVE] A+A: ci=54119, lac=28701"
4014,"135790246812345,2016-07-19 05:06:33"
4017,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4019,"[LBS MOVE] A+A: ci=54119, lac=28701"
4042,"135790246812345,2016-07-19 05:08:33"
4045,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4047,"[LBS MOVE] A+A: ci=54119, lac=28701"
4070,"135790246812345,2016-07-19 05:10:33"
4073,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4075,"[LBS MOVE] A+A: ci=54119, lac=28701"
4091,"135790246812345,2016-07-19 05:12:33"
4094,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4096,"[LBS MOVE] A+A: ci=54119, lac=28701"
4119,"135790246812345,2016-07-19 05:14:33"
4122,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4124,"[LBS MOVE] A+A: ci=54119, lac=28701"
4147,"135790246812345,2016-07-19 05:16:33"
4150,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4152,"[LBS MOVE] A+A: ci=54119, lac=28701"
4168,"135790246812345,2016-07-19 05:18:33"
4171,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4173,"[LBS MOVE] A+A: ci=54119, lac=28701"
4196,"135790246812345,2016-07-19 05:20:33"
4199,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4201,"[LBS MOVE] A+A: ci=54119, lac=28701"
4224,"135790246812345,2016-07-19 05:22:34"
4227,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4229,"[LBS MOVE] A+A: ci=54119, lac=28701"
4245,"135790246812345,2016-07-19 05:24:34"
4248,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4250,"[LBS MOVE] A+A: ci=54119, lac=28701"
4273,"135790246812345,2016-07-19 05:26:34"
4276,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4278,"[LBS MOVE] A+A: ci=54119, lac=28701"
4301,"135790246812345,2016-07-19 05:28:34"
4304,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4306,"[LBS MOVE] A+A: ci=54119, lac=28701"
4322,"135790246812345,2016-07-19 05:30:34"
4325,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4327,"[LBS MOVE] A+A: ci=54119, lac=28701"
4350,"135790246812345,2016-07-19 05:32:34"
4353,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4355,"[LBS MOVE] A+A: ci=54119, lac=28701"
4378,"135790246812345,2016-07-19 05:34:34"
4381,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4383,"[LBS MOVE] A+A: ci=54119, lac=28701"
4399,"135790246812345,2016-07-19 05:36:34"
4402,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4404,"[LBS MOVE] A+A: ci=54119, lac=28701"
4427,"135790246812345,2016-07-19 05:38:34"
4430,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4432,"[LBS MOVE] A+A: ci=54119, lac=28701"
4455,"135790246812345,2016-07-19 05:40:33"
4458,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4460,"[LBS MOVE] A+A: ci=54119, lac=28701"
4476,"135790246812345,2016-07-19 05:42:34"
4479,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4481,"[LBS MOVE] A+A: ci=54119, lac=28701"
4504,"135790246812345,2016-07-19 05:44:34"
4507,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4509,"[LBS MOVE] A+A: ci=54119, lac=28701"
4532,"135790246812345,2016-07-19 05:46:34"
4535,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4537,"[LBS MOVE] A+A: ci=54119, lac=28701"
4553,"135790246812345,2016-07-19 05:48:34"
4556,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4558,"[LBS MOVE] A+A: ci=54119, lac=28701"
4581,"135790246812345,2016-07-19 05:50:34"
4584,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4586,"[LBS MOVE] A+A: ci=54119, lac=28701"
4609,"135790246812345,2016-07-19 05:52:34"
4612,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4614,"[LBS MOVE] A+A: ci=54119, lac=28701"
4630,"135790246812345,2016-07-19 05:54:34"
4633,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4635,"[LBS MOVE] A+A: ci=54119, lac=28701"
4658,"135790246812345,2016-07-19 05:56:34"
4661,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4663,"[LBS MOVE] A+A: ci=54119, lac=28701"
4686,"135790246812345,2016-07-19 05:58:34"
4689,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4691,"[LBS MOVE] A+A: ci=54119, lac=28701"
4707,"135790246812345,2016-07-19 06:00:34"
4710,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4712,"[LBS MOVE] A+A: ci=54119, lac=28701"
4735,"135790246812345,2016-07-19 06:02:34"
4738,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4740,"[LBS MOVE] A+A: ci=54119, lac=28701"
4763,"135790246812345,2016-07-19 06:04:34"
4766,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4768,"[LBS MOVE] A+A: ci=54119, lac=28701"
4784,"135790246812345,2016-07-19 06:06:35"
4787,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4789,"[LBS MOVE] A+A: ci=54119, lac=28701"
4812,"135790246812345,2016-07-19 06:08:34"
4815,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4817,"[LBS MOVE] A+A: ci=54119, lac=28701"
4840,"135790246812345,2016-07-19 06:10:34"
4843,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4845,"[LBS MOVE] A+A: ci=54119, lac=28701"
4861,"135790246812345,2016-07-19 06:12:35"
4864,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4866,"[LBS MOVE] A+A: ci=54119, lac=28701"
4889,"135790246812345,2016-07-19 06:14:34"
4892,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4894,"[LBS MOVE] A+A: ci=54119, lac=28701"
4916,"135790246812345,2016-07-19 06:16:35"
4920,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4922,"[LBS MOVE] A+A: ci=54119, lac=28701"
4938,"135790246812345,2016-07-19 06:18:35"
4941,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4943,"[LBS MOVE] A+A: ci=54119, lac=28701"
4966,"135790246812345,2016-07-19 06:20:35"
4969,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4971,"[LBS MOVE] A+A: ci=54119, lac=28701"
4993,"135790246812345,2016-07-19 06:22:36"
4997,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
4999,"[LBS MOVE] A+A: ci=54119, lac=28701"
5015,"135790246812345,2016-07-19 06:24:35"
5018,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5020,"[LBS MOVE] A+A: ci=54119, lac=28701"
5043,"135790246812345,2016-07-19 06:26:35"
5046,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5048,"[LBS MOVE] A+A: ci=54119, lac=28701"
5070,"135790246812345,2016-07-19 06:28:37"
5074,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5076,"[LBS MOVE] A+A: ci=54119, lac=28701"
5092,"135790246812345,2016-07-19 06:30:35"
5095,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5097,"[LBS MOVE] A+A: ci=54119, lac=28701"
5120,"135790246812345,2016-07-19 06:32:35"
5123,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5125,"[LBS MOVE] A+A: ci=54119, lac=28701"
5147,"135790246812345,2016-07-19 06:34:39"
5151,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5153,"[LBS MOVE] A+A: ci=54119, lac=28701"
5169,"135790246812345,2016-07-19 06:36:35"
5172,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5174,"[LBS MOVE] A+A: ci=54119, lac=28701"
5197,"135790246812345,2016-07-19 06:38:35"
5200,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5202,"[LBS MOVE] A+A: ci=54119, lac=28701"
5224,"135790246812345,2016-07-19 06:40:41"
5228,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5230,"[LBS MOVE] A+A: ci=54119, lac=28701"
5246,"135790246812345,2016-07-19 06:42:35"
5249,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5251,"[LBS MOVE] A+A: ci=54119, lac=28701"
5274,"135790246812345,2016-07-19 06:44:35"
5277,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5279,"[LBS MOVE] A+A: ci=54119, lac=28701"
5301,"135790246812345,2016-07-19 06:46:43"
5305,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5307,"[LBS MOVE] A+A: ci=54119, lac=28701"
5323,"135790246812345,2016-07-19 06:48:36"
5326,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5328,"[LBS MOVE] A+A: ci=54119, lac=28701"
5351,"135790246812345,2016-07-19 06:50:35"
5354,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5356,"[LBS MOVE] A+A: ci=54119, lac=28701"
5378,"135790246812345,2016-07-19 06:52:46"
5382,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5384,"[LBS MOVE] A+A: ci=54119, lac=28701"
5400,"135790246812345,2016-07-19 06:54:35"
5403,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5405,"[LBS MOVE] A+A: ci=54119, lac=28701"
5428,"135790246812345,2016-07-19 06:56:35"
5431,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5433,"[LBS MOVE] A+A: ci=54119, lac=28701"
5455,"135790246812345,2016-07-19 06:58:48"
5459,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5461,"[LBS MOVE] A+A: ci=54119, lac=28701"
5477,"135790246812345,2016-07-19 07:00:36"
5480,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5482,"[LBS MOVE] A+A: ci=54119, lac=28701"
5505,"135790246812345,2016-07-19 07:02:36"
5508,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5510,"[LBS MOVE] A+A: ci=54119, lac=28701"
5532,"135790246812345,2016-07-19 07:04:51"
5536,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5538,"[LBS MOVE] A+A: ci=54119, lac=28701"
5554,"135790246812345,2016-07-19 07:06:36"
5557,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5559,"[LBS MOVE] A+A: ci=54119, lac=28701"
5582,"135790246812345,2016-07-19 07:08:36"
5585,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5587,"[LBS MOVE] A+A: ci=54119, lac=28701"
5609,"135790246812345,2016-07-19 07:10:53"
5613,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5615,"[LBS MOVE] A+A: ci=54119, lac=28701"
5631,"135790246812345,2016-07-19 07:12:36"
5634,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5636,"[LBS MOVE] A+A: ci=54119, lac=28701"
5659,"135790246812345,2016-07-19 07:14:36"
5662,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5664,"[LBS MOVE] A+A: ci=54119, lac=28701"
5686,"135790246812345,2016-07-19 07:16:55"
5690,"[LBS MOVE] rest dur(0,0) cur(54119,28701) [0](54119,28701) [1](26087,28718)"
5692,"[LBS MOVE] A+A: ci=54119, lac=28701"
5875,"135790246812345,2016-07-19 07:19:30"
5882,[LBS record(1)] valid mcc[460] mnc[0] lac[28718] ci[20241] rxlev[36]
5886,"135790246812345,2016-07-19 07:19:30"
5889,"[LBS filter 1] fail --other case(A), NO upload"
6059,"135790246812345,2016-07-19 07:21:54"
6066,[LBS record(2)] valid mcc[460] mnc[0] lac[28718] ci[20241] rxlev[37]
6070,"135790246812345,2016-07-19 07:21:54"
6073,"[LBS filter 1] pass --upload case(AA), upload"
6075,[LBS filter 2] pass
6077,[LBS upload] valid mcc[460] mnc[0] lac[28718] ci[20241] rxlev[37]
7561,"135790246812345,2016-07-19 07:28:47"
7568,[LBS record(3)] valid mcc[460] mnc[0] lac[28701] ci[54119] rxlev[45]
7572,"135790246812345,2016-07-19 07:28:47"
7575,"[LBS filter 1] fail --other case(AAA/AAB/ABA), NO upload"
8321,"135790246812345,2016-07-19 07:35:52"
8328,[LBS record(1)] valid mcc[460] mnc[0] lac[28969] ci[23981] rxlev[30]
8332,"135790246812345,2016-07-19 07:35:52"
8335,"[LBS filter 1] fail --other case(A), NO upload"
8505,"135790246812345,2016-07-19 07:37:41"
8512,[LBS record(2)] valid mcc[460] mnc[0] lac[28969] ci[23981] rxlev[26]
8516,"135790246812345,2016-07-19 07:37:41"
8519,"[LBS filter 1] pass --upload case(AA), upload"
8521,[LBS filter 2] pass
8523,[LBS upload] valid mcc[460] mnc[0] lac[28969] ci[23981] rxlev[26]
10050,"135790246812345,2016-07-19 08:04:59"
10057,[LBS record(1)] valid mcc[460] mnc[0] lac[28730] ci[20735] rxlev[46]
10061,"135790246812345,2016-07-19 08:04:59"
10064,"[LBS filter 1] fail --other case(A), NO upload"
10234,"135790246812345,2016-07-19 08:07:23"
10241,[LBS record(2)] valid mcc[460] mnc[0] lac[28730] ci[20735] rxlev[38]
10245,"135790246812345,2016-07-19 08:07:23"
10248,"[LBS filter 1] pass --upload case(AA), upload"
10250,[LBS filter 2] pass
10252,[LBS upload] valid mcc[460] mnc[0] lac[28730] ci[20735] rxlev[38]
10969,"135790246812345,2016-07-19 08:21:05"
10976,[LBS record(1)] valid mcc[460] mnc[0] lac[28730] ci[20736] rxlev[8]
10980,"135790246812345,2016-07-19 08:21:05"
10983,"[LBS filter 1] fail --other case(A), NO upload"
11121,"135790246812345,2016-07-19 08:24:52"
11124,"[LBS MOVE] rest dur(44,380) cur(20736,28730) [0](371,28721) [1](54119,28701)"
11126,"[LBS MOVE] A+B: ci=20736, lac=28730"
11149,"135790246812345,2016-07-19 08:26:51"
11152,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11154,"[LBS MOVE] A+A: ci=20736, lac=28730"
11170,"135790246812345,2016-07-19 08:28:52"
11173,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11175,"[LBS MOVE] A+A: ci=20736, lac=28730"
11198,"135790246812345,2016-07-19 08:30:52"
11201,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11203,"[LBS MOVE] A+A: ci=20736, lac=28730"
11226,"135790246812345,2016-07-19 08:32:52"
11229,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11231,"[LBS MOVE] A+A: ci=20736, lac=28730"
11247,"135790246812345,2016-07-19 08:34:53"
11250,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11252,"[LBS MOVE] A+A: ci=20736, lac=28730"
11275,"135790246812345,2016-07-19 08:36:53"
11278,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11280,"[LBS MOVE] A+A: ci=20736, lac=28730"
11303,"135790246812345,2016-07-19 08:38:52"
11306,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11308,"[LBS MOVE] A+A: ci=20736, lac=28730"
11324,"135790246812345,2016-07-19 08:40:53"
11327,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11329,"[LBS MOVE] A+A: ci=20736, lac=28730"
11352,"135790246812345,2016-07-19 08:42:53"
11355,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11357,"[LBS MOVE] A+A: ci=20736, lac=28730"
11380,"135790246812345,2016-07-19 08:44:52"
11383,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11385,"[LBS MOVE] A+A: ci=20736, lac=28730"
11401,"135790246812345,2016-07-19 08:46:53"
11404,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11406,"[LBS MOVE] A+A: ci=20736, lac=28730"
11429,"135790246812345,2016-07-19 08:48:52"
11432,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11434,"[LBS MOVE] A+A: ci=20736, lac=28730"
11457,"135790246812345,2016-07-19 08:50:53"
11460,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11462,"[LBS MOVE] A+A: ci=20736, lac=28730"
11478,"135790246812345,2016-07-19 08:52:53"
11481,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11483,"[LBS MOVE] A+A: ci=20736, lac=28730"
11506,"135790246812345,2016-07-19 08:54:53"
11509,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11511,"[LBS MOVE] A+A: ci=20736, lac=28730"
11534,"135790246812345,2016-07-19 08:56:53"
11537,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11539,"[LBS MOVE] A+A: ci=20736, lac=28730"
11555,"135790246812345,2016-07-19 08:58:53"
11558,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11560,"[LBS MOVE] A+A: ci=20736, lac=28730"
11583,"135790246812345,2016-07-19 09:00:53"
11586,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11588,"[LBS MOVE] A+A: ci=20736, lac=28730"
11611,"135790246812345,2016-07-19 09:02:53"
11614,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11616,"[LBS MOVE] A+A: ci=20736, lac=28730"
11632,"135790246812345,2016-07-19 09:04:53"
11635,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11637,"[LBS MOVE] A+A: ci=20736, lac=28730"
11660,"135790246812345,2016-07-19 09:06:53"
11663,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11665,"[LBS MOVE] A+A: ci=20736, lac=28730"
11688,"135790246812345,2016-07-19 09:08:53"
11691,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11693,"[LBS MOVE] A+A: ci=20736, lac=28730"
11709,"135790246812345,2016-07-19 09:10:53"
11712,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11714,"[LBS MOVE] A+A: ci=20736, lac=28730"
11737,"135790246812345,2016-07-19 09:12:53"
11740,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11742,"[LBS MOVE] A+A: ci=20736, lac=28730"
11765,"135790246812345,2016-07-19 09:14:53"
11768,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11770,"[LBS MOVE] A+A: ci=20736, lac=28730"
11786,"135790246812345,2016-07-19 09:16:54"
11789,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11791,"[LBS MOVE] A+A: ci=20736, lac=28730"
11814,"135790246812345,2016-07-19 09:18:54"
11817,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11819,"[LBS MOVE] A+A: ci=20736, lac=28730"
11842,"135790246812345,2016-07-19 09:20:54"
11845,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11847,"[LBS MOVE] A+A: ci=20736, lac=28730"
11863,"135790246812345,2016-07-19 09:22:54"
11866,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11868,"[LBS MOVE] A+A: ci=20736, lac=28730"
11891,"135790246812345,2016-07-19 09:24:54"
11894,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
11896,"[LBS MOVE] A+A: ci=20736, lac=28730"
11919,"135790246812345,2016-07-19 09:26:54"
11922,"[LBS MOVE] rest dur(0,0) cur(20736,28730) [0](20736,28730) [1](371,28721)"
