28848,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28871,"135790246812345,2016-07-13 12:11:48"
28874,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28896,"135790246812345,2016-07-13 12:14:02"
28900,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28916,"135790246812345,2016-07-13 12:15:48"
28919,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28942,"135790246812345,2016-07-13 12:17:49"
28945,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28967,"135790246812345,2016-07-13 12:20:04"
28971,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
28987,"135790246812345,2016-07-13 12:21:49"
28990,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
29013,"135790246812345,2016-07-13 12:23:48"
29016,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
29038,"135790246812345,2016-07-13 12:26:06"
29042,"[LBS not moved] count:20736 cur:(28730,20736) [0]:(28730,13265) [1]:(28692,5000)"
